,UT_Ca_JR_PJ1_10,UT_Ca_JR_PJ1_11,UT_Ca_JR_PJ1_12,UT_Ca_JR_PJ1_13,UT_Ca_JR_PJ1_14,UT_Ca_JR_PJ1_15,UT_Ca_JR_PJ1_16,UT_Ca_JR_PJ1_17,UT_Ca_JR_PJ1_18,UT_Ca_JR_PJ1_19,UT_Ca_JR_PJ1_20,UT_Ca_JR_PJ1_21,UT_Ca_JR_PJ1_22,UT_Ca_JR_PJ1_23,UT_Ca_JR_PJ1_24,UT_Ca_JR_PJ1_25,UT_Ca_JR_PJ1_26,UT_Ca_JR_PJ1_27,UT_Ca_JR_PJ1_28,UT_Ca_JR_PJ1_29,UT_Ca_JR_PJ1_30,UT_Ca_JR_PJ1_31,UT_Ca_JR_PJ1_32,UT_Ca_JR_PJ1_33,UT_Ca_JR_PJ1_34,UT_Ca_JR_PJ1_35,UT_Ca_JR_PJ1_36,UT_Ca_JR_PJ1_37,UT_Ca_JR_PJ1_38,UT_Ca_JR_PJ1_39,UT_Ca_JR_PJ1_4,UT_Ca_JR_PJ1_40,UT_Ca_JR_PJ1_41,UT_Ca_JR_PJ1_42,UT_Ca_JR_PJ1_43,UT_Ca_JR_PJ1_44,UT_Ca_JR_PJ1_45,UT_Ca_JR_PJ1_46,UT_Ca_JR_PJ1_47,UT_Ca_JR_PJ1_48,UT_Ca_JR_PJ1_49,UT_Ca_JR_PJ1_5,UT_Ca_JR_PJ1_50,UT_Ca_JR_PJ1_6,UT_Ca_JR_PJ1_7,UT_Ca_JR_PJ1_8,UT_Ca_JR_PJ1_9,UT_Ca_JR_PJ11_1,UT_Ca_JR_PJ11_10,UT_Ca_JR_PJ11_11,UT_Ca_JR_PJ11_12,UT_Ca_JR_PJ11_13,UT_Ca_JR_PJ11_14,UT_Ca_JR_PJ11_15,UT_Ca_JR_PJ11_16,UT_Ca_JR_PJ11_17,UT_Ca_JR_PJ11_18,UT_Ca_JR_PJ11_19,UT_Ca_JR_PJ11_2,UT_Ca_JR_PJ11_20,UT_Ca_JR_PJ11_21,UT_Ca_JR_PJ11_22,UT_Ca_JR_PJ11_23,UT_Ca_JR_PJ11_24,UT_Ca_JR_PJ11_3,UT_Ca_JR_PJ11_4,UT_Ca_JR_PJ11_5,UT_Ca_JR_PJ11_6,UT_Ca_JR_PJ11_7,UT_Ca_JR_PJ11_8,UT_Ca_JR_PJ11_9,UT_Ca_JR_PJ12_1,UT_Ca_JR_PJ12_10,UT_Ca_JR_PJ12_11,UT_Ca_JR_PJ12_12,UT_Ca_JR_PJ12_13,UT_Ca_JR_PJ12_14,UT_Ca_JR_PJ12_15,UT_Ca_JR_PJ12_16,UT_Ca_JR_PJ12_17,UT_Ca_JR_PJ12_18,UT_Ca_JR_PJ12_19,UT_Ca_JR_PJ12_2,UT_Ca_JR_PJ12_20,UT_Ca_JR_PJ12_21,UT_Ca_JR_PJ12_22,UT_Ca_JR_PJ12_23,UT_Ca_JR_PJ12_24,UT_Ca_JR_PJ12_3,UT_Ca_JR_PJ12_4,UT_Ca_JR_PJ12_5,UT_Ca_JR_PJ12_6,UT_Ca_JR_PJ12_7,UT_Ca_JR_PJ12_8,UT_Ca_JR_PJ12_9,UT_Ca_JR_PJ2_1,UT_Ca_JR_PJ2_10,UT_Ca_JR_PJ2_11,UT_Ca_JR_PJ2_12,UT_Ca_JR_PJ2_13,UT_Ca_JR_PJ2_14,UT_Ca_JR_PJ2_15,UT_Ca_JR_PJ2_16,UT_Ca_JR_PJ2_17,UT_Ca_JR_PJ2_18,UT_Ca_JR_PJ2_19,UT_Ca_JR_PJ2_2,UT_Ca_JR_PJ2_20,UT_Ca_JR_PJ2_21,UT_Ca_JR_PJ2_22,UT_Ca_JR_PJ2_23,UT_Ca_JR_PJ2_24,UT_Ca_JR_PJ2_25,UT_Ca_JR_PJ2_26,UT_Ca_JR_PJ2_27,UT_Ca_JR_PJ2_28,UT_Ca_JR_PJ2_29,UT_Ca_JR_PJ2_3,UT_Ca_JR_PJ2_30,UT_Ca_JR_PJ2_31,UT_Ca_JR_PJ2_32,UT_Ca_JR_PJ2_33,UT_Ca_JR_PJ2_34,UT_Ca_JR_PJ2_35,UT_Ca_JR_PJ2_36,UT_Ca_JR_PJ2_37,UT_Ca_JR_PJ2_38,UT_Ca_JR_PJ2_39,UT_Ca_JR_PJ2_4,UT_Ca_JR_PJ2_40,UT_Ca_JR_PJ2_41,UT_Ca_JR_PJ2_42,UT_Ca_JR_PJ2_43,UT_Ca_JR_PJ2_44,UT_Ca_JR_PJ2_45,UT_Ca_JR_PJ2_46,UT_Ca_JR_PJ2_5,UT_Ca_JR_PJ2_6,UT_Ca_JR_PJ2_7,UT_Ca_JR_PJ2_8,UT_Ca_JR_PJ2_9
UT_Ca_JR_PJ1_44,0.950621851034872,1.59248713659626,1.99795224470442,1.02706186684777,2.26808865725057,1.16947636858246,1.40260697477793,1.08166151283027,1.23059506158534,0.899339956036315,1.30480506414448,0.968805673120309,1.26907558215341,2.23103467117371,1.98040658479879,1.42079079686337,1.1870220284881,1.98040658479879,0.899339956036315,1.42079079686337,1.55675765460519,1.16947636858246,1.28725940423884,0.950621851034872,1.1324223825056,1.30480506414448,NA,3.36670094591868,1.1870220284881,3.34851712383324,1.16947636858246,0.703396441334116,1.55675765460519,0.676196404722105,0.727643616303421,0,0.950621851034872,1.1324223825056,2.23103467117371,NA,2.6553699432733,1.25020541816198,1.96222276271335,1.38373681078651,NA,1.08166151283027,NA,1.75726303348458,1.75726303348458,1.42079079686337,NA,3.38424660582431,2.69109942526437,2.23103467117371,1.73907921139914,NA,1.99795224470442,1.75726303348458,3.32964695984182,3.34851712383324,1.96222276271335,1.72020904740772,2.26808865725057,1.98040658479879,2.67355376535873,1.75726303348458,NA,2.01490302054227,2.67355376535873,1.6094379124341,1.98040658479879,1.99795224470442,NA,1.88205143767576,1.40260697477793,2.67355376535873,3.32964695984182,2.26808865725057,1.96222276271335,2.24990483516513,1.72020904740772,1.98040658479879,1.92374224214529,1.73907921139914,NA,NA,NA,1.57494147669062,2.26808865725057,2.24990483516513,1.98040658479879,2.24990483516513,1.98040658479879,1.96222276271335,1.53788749061376,0.912141330466808,NA,2.23103467117371,1.98040658479879,1.99795224470442,1.28725940423884,1.15129254649702,0.870450525997282,2.6553699432733,1.38373681078651,0.931751687043448,0.676196404722105,1.26907558215341,NA,NA,1.26907558215341,1.75726303348458,1.25020541816198,1.68018769357095,1.57494147669062,0.819297248362778,1.26907558215341,0.533487601862464,1.42079079686337,1.16947636858246,1.02706186684777,1.72020904740772,1.90333124488516,2.23103467117371,NA,1.36412645420986,1.26907558215341,NA,0.844740310053818,0.965760705801607,1.42079079686337,0.764697602380282,NA,1.99795224470442,NA,1.53788749061376,1.02706186684777,1.55675765460519,0.727643616303421,1.0459320308392,0.931751687043448
UT_Ca_JR_PJ1_45,0.730887508542792,1.53980687876735,2.07880337950003,1.40516452511131,1.44221851118818,0.788292043781511,0.65677953638907,1.25212480631557,0.73162770112801,0.657417698568873,0.933671075197031,0.871673652720562,1.5910887737659,1.57221860977448,2.0612577195944,1.70458277565567,0.846659698207401,1.44221851118818,0.441194590099237,0.605970486987557,0.993251773010283,0.916125415291396,1.11679611075355,0.275411979859967,1.26206368147064,1.53980687876735,NA,3.31402068808977,1.25212480631557,1.5910887737659,1.06272888948327,0.913080447972694,1.04454506739783,0.623516146893192,0.74907133062823,0.950621851034872,0,0.792060052224905,1.02567490340641,NA,2.19722457733622,0.879071429214535,1.50407739677627,1.02567490340641,NA,0.846659698207401,NA,1.44221851118818,1.44221851118818,2.62087350752982,NA,2.07880337950003,3.3315663479954,3.97011388257285,2.60268968544438,1.89067234089301,1.94527198687551,2.0612577195944,1.77288930523663,1.68639895357023,1.15577070250806,1.48520723278485,1.23457914640993,1.60927259585134,1.60927259585134,2.39772995621561,1.73907921139914,1.15129254649702,1.52226121886171,1.15129254649702,1.70458277565567,1.7221284355613,NA,1.71158814419047,1.34992671694902,1.80994329131349,2.36067597013875,1.92772632696988,2.60268968544438,1.90954250488444,1.40516452511131,1.36811053903445,1.64791843300216,1.04454506739783,NA,NA,NA,1.11679611075355,1.80994329131349,2.19722457733622,1.52226121886171,1.79175946922805,1.11679611075355,1.09861228866811,1.19752516033307,1.31144619638095,NA,1.66752878957881,1.80994329131349,1.82748895121913,0.788292043781511,1.15577070250806,1.07559937747047,1.21639532432449,0.75123805770465,1.02567490340641,0.766616990533865,0.993251773010283,NA,1.70458277565567,1.04454506739783,1.36811053903445,1.07974212467669,0.597888018560879,1.1739545245935,0.933671075197031,0.770108221696074,0.369581708923326,1.23457914640993,1.11679611075355,1.07974212467669,1.19752516033307,1.53219725593771,1.66752878957881,NA,1.242453324894,0.730887508542792,NA,0.637909372397647,0.913080447972694,1.52226121886171,1.33105655295759,NA,1.02898125500136,NA,1.26206368147064,0.97438160901886,0.810930216216329,0.916125415291396,1.04454506739783,1.33105655295759
UT_Ca_JR_PJ1_46,0.44375335795669,1.52093671477592,1.36678603494866,2.00533356952611,1.21570898241851,0.730201166636806,1.48520723278485,1.23325464232414,1.09842001794857,1.23325464232414,1.11547160666776,0.656093194483084,1.48520723278485,1.87180217690159,2.19653823543023,1.68571261166424,1.36678603494866,0.992565431104297,0.604645982901768,0.943775266934865,1.02567490340641,1.09792594676212,0.992565431104297,0.97438160901886,0.773189888233482,1.52093671477592,NA,2.6020033435384,1.11547160666776,1.26206368147064,0.897255251299972,0.945503578368821,0.97438160901886,0.747746826542441,0.810243874310343,1.1324223825056,0.792060052224905,0,0.860201265223111,NA,1.89067234089301,0.262364264467491,1.89067234089301,0.906721280858004,NA,0.747746826542441,NA,1.09792594676212,1.15508436060207,2.19653823543023,NA,1.36678603494866,3.31269618400398,1.64865862558738,1.89067234089301,1.46633706879343,1.92640182288409,1.34924037504303,1.55334844578306,1.07974212467669,1.40516452511131,0.906721280858004,0.656093194483084,1.09792594676212,3.29515052409834,2.19653823543023,1.94335259872193,1.25020541816198,1.34924037504303,0.69058963022656,1.34924037504303,2.21408389533587,NA,1.18189235643305,1.66752878957881,1.68571261166424,1.46633706879343,1.90885616297845,2.1783544133448,1.77288930523663,0.815749502652278,0.730201166636806,3.23848618144484,1.02567490340641,NA,NA,NA,1.15508436060207,2.19653823543023,1.89067234089301,1.34924037504303,1.89067234089301,0.897255251299972,1.07974212467669,1.11803037452521,0.935901088450796,NA,1.31218638896617,0.992565431104297,1.01011109100993,0.992565431104297,1.66752878957881,0.89421028398127,1.40516452511131,0.693147180559945,0.732367893713227,0.827789534215978,2.1783544133448,NA,1.50339105487029,0.97438160901886,0.943775266934865,1.46633706879343,1.51332709194629,1.21570898241851,1.52093671477592,1.33105655295759,1.09792594676212,1.68571261166424,1.50339105487029,1.64865862558738,1.17865499634165,1.2721650351294,1.38629436111989,NA,1.62904826901074,1.66752878957881,NA,0.815749502652278,0.945503578368821,1.90885616297845,1.55334844578306,NA,1.70325827156988,NA,0.860201265223111,0.860201265223111,1.48520723278485,0.897255251299972,1.48520723278485,0.955511445027436
UT_Ca_JR_PJ1_47,0.925591444849428,0.710006498559594,1.70325827156988,1.55334844578306,0.587100322996133,1.68571261166424,1.33105655295759,3.31269618400398,2.5453390008849,2.61954900344403,1.70325827156988,1.50339105487029,1.33105655295759,0.732367893713227,1.50339105487029,1.90885616297845,0.604645982901768,0.522561801858562,1.36678603494866,1.42334834719675,1.48520723278485,1.68571261166424,2.19653823543023,1.33105655295759,1.55334844578306,0.9613209268405,NA,2.88968541599018,1.01011109100993,1.07974212467669,1.90885616297845,1.58735746454122,0.834619666643701,1.52093671477592,1.68571261166424,2.23103467117371,1.02567490340641,0.860201265223111,0,NA,1.40516452511131,1.46633706879343,0.674277016568522,1.46633706879343,NA,1.70325827156988,NA,0.810243874310343,1.09792594676212,1.50339105487029,NA,0.540107461764197,2.21408389533587,2.56494935746154,2.1783544133448,0.955511445027436,1.52093671477592,0.897255251299972,0.815749502652278,1.33105655295759,2.02420373351754,2.00533356952611,0.897255251299972,1.68571261166424,3.29515052409834,3.98829770465829,1.1324223825056,1.02706186684777,1.50339105487029,1.02706186684777,2.04238755560297,0.914800911205607,NA,0.798900104176945,1.19752516033307,0.692460838653959,1.24319351747922,2.6020033435384,2.87150159390474,1.89067234089301,1.55334844578306,0.992565431104297,2.13987389277673,1.19752516033307,NA,NA,NA,1.34924037504303,2.04238755560297,2.1783544133448,0.897255251299972,0.792060052224905,0.852803488729138,2.58381952145296,2.34180580614733,2.13987389277673,NA,1.31218638896617,0.897255251299972,1.23325464232414,0.992565431104297,1.66752878957881,3.19679537697532,2.1783544133448,1.46633706879343,2.85263142991332,2.21408389533587,1.66752878957881,NA,0.943775266934865,0.97438160901886,1.21570898241851,0.860201265223111,1.51332709194629,1.50339105487029,2.61954900344403,1.48520723278485,1.90885616297845,1.50339105487029,1.50339105487029,2.56494935746154,0.732367893713227,1.71399778740844,1.64865862558738,NA,1.85219182032495,1.48520723278485,NA,2.56494935746154,1.25088522792,2.19653823543023,1.55334844578306,NA,1.92640182288409,NA,1.06087196068526,1.75401914124521,1.19752516033307,2.6020033435384,1.89067234089301,1.46633706879343
UT_Ca_JR_PJ1_48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UT_Ca_JR_PJ1_49,2.37954613413017,1.38565619894009,1.13434177065918,1.07974212467669,1.44221851118818,2.21540839942166,2.89037175789616,3.3315663479954,1.64791843300216,2.92610123988724,2.63841916743546,2.62087350752982,3.29583686600433,1.40516452511131,0.639872038663238,0.829114038301766,1.53980687876735,3.31402068808977,1.7221284355613,2.21540839942166,3.29583686600433,2.62087350752982,1.92772632696988,2.19722457733622,2.1783544133448,1.7221284355613,NA,0.480807344033551,1.53980687876735,2.04307389750896,3.31402068808977,3.21566554096674,2.37954613413017,2.92610123988724,1.70458277565567,2.6553699432733,2.19722457733622,1.89067234089301,1.40516452511131,NA,0,1.66752878957881,1.34992671694902,2.02420373351754,NA,2.23295405932729,NA,1.52226121886171,3.31402068808977,3.31402068808977,NA,1.25212480631557,1.38565619894009,1.26206368147064,1.15577070250806,1.02567490340641,1.38565619894009,1.92772632696988,0.97438160901886,1.50407739677627,2.19722457733622,2.87150159390474,2.21540839942166,2.9085555799816,1.52226121886171,1.92772632696988,1.96222276271335,1.40260697477793,1.52226121886171,1.96222276271335,1.11679611075355,1.38565619894009,NA,2.11705325229863,1.50407739677627,1.92772632696988,1.13690053851663,2.21540839942166,1.90954250488444,0.770108221696074,1.33105655295759,2.39772995621561,1.17791480375643,2.37954613413017,NA,NA,NA,1.52226121886171,0.962645430926289,0.993251773010283,1.70458277565567,1.09861228866811,NA,1.34992671694902,2.58381952145296,2.8518912373281,NA,0.834619666643701,1.92772632696988,2.92610123988724,2.62087350752982,3.29583686600433,3.21566554096674,2.19722457733622,2.36067597013875,3.97011388257285,3.3315663479954,2.19722457733622,NA,0.829114038301766,1.68639895357023,2.62087350752982,NA,2.32065461630198,2.62087350752982,3.3315663479954,2.60268968544438,3.31402068808977,1.70458277565567,NA,NA,3.97011388257285,0.6719959907146,0.792060052224905,NA,3.25735634543627,2.19722457733622,NA,2.1783544133448,2.11705325229863,1.92772632696988,3.97011388257285,NA,2.23295405932729,NA,1.02567490340641,1.57221860977448,2.60268968544438,3.31402068808977,NA,2.58381952145296
UT_Ca_JR_PJ1_5,0.792060052224905,1.52093671477592,1.70325827156988,2.00533356952611,2.19653823543023,0.656093194483084,0.97438160901886,0.914800911205607,1.15904463976501,1.11547160666776,1.23325464232414,0.554310500173142,1.77288930523663,2.56494935746154,2.19653823543023,1.90885616297845,2.21408389533587,1.68571261166424,0.45049530307451,0.992565431104297,1.02567490340641,0.897255251299972,0.554310500173142,1.48520723278485,1.11803037452521,2.21408389533587,NA,2.19653823543023,1.70325827156988,1.26206368147064,1.21570898241851,1.05672921347905,0.712017344551369,0.747746826542441,0.730201166636806,1.25020541816198,0.879071429214535,0.262364264467491,1.46633706879343,NA,1.66752878957881,0,2.36067597013875,0.906721280858004,NA,0.638547534577449,NA,1.09792594676212,1.21570898241851,1.90885616297845,NA,1.70325827156988,NA,1.64865862558738,2.1783544133448,1.87180217690159,1.52093671477592,1.50339105487029,1.87180217690159,1.33105655295759,1.48520723278485,1.17865499634165,0.730201166636806,1.21570898241851,3.29515052409834,1.90885616297845,1.94335259872193,1.38373681078651,1.68571261166424,0.844740310053818,1.34924037504303,1.92640182288409,NA,1.40503590774726,1.48520723278485,1.68571261166424,1.64865862558738,1.90885616297845,1.66752878957881,2.36067597013875,1.06087196068526,0.730201166636806,3.23848618144484,1.19752516033307,NA,NA,NA,1.34924037504303,1.90885616297845,2.1783544133448,1.42334834719675,2.1783544133448,0.943775266934865,1.33105655295759,1.17865499634165,0.753579531656841,NA,1.46633706879343,1.34924037504303,0.827789534215978,0.992565431104297,1.19752516033307,0.754448341606111,1.48520723278485,0.815749502652278,0.655406852577098,0.604645982901768,1.48520723278485,NA,1.68571261166424,1.33105655295759,0.943775266934865,3.95124371858143,1.42631571495666,1.09792594676212,1.11547160666776,1.19752516033307,1.09792594676212,1.68571261166424,1.21570898241851,1.46633706879343,1.46633706879343,1.42631571495666,1.64865862558738,NA,1.29257603238953,1.19752516033307,NA,0.693147180559945,1.11735383529548,1.68571261166424,1.64865862558738,NA,1.11547160666776,NA,1.06087196068526,0.732367893713227,1.33105655295759,0.992565431104297,1.19752516033307,1.55334844578306
UT_Ca_JR_PJ1_50,1.34992671694902,0.933671075197031,2.63841916743546,1.48520723278485,1.1739545245935,1.52226121886171,0.897941593205959,1.94527198687551,1.17791480375643,1.7221284355613,1.25212480631557,1.36811053903445,0.492476485097794,1.07974212467669,1.92772632696988,1.36811053903445,0.933671075197031,1.01143559509572,1.53980687876735,1.92772632696988,1.50407739677627,1.36811053903445,1.70458277565567,0.993251773010283,1.07974212467669,0.692509018380143,NA,2.21540839942166,1.19150018449913,0.944461608840852,1.52226121886171,1.60622762853264,1.5910887737659,1.7221284355613,1.92772632696988,1.96222276271335,1.50407739677627,1.89067234089301,0.674277016568522,NA,1.34992671694902,2.36067597013875,0,2.02420373351754,NA,1.53980687876735,NA,0.74907133062823,2.62087350752982,1.1739545245935,NA,0.846659698207401,1.02898125500136,2.36067597013875,2.37954613413017,2.02420373351754,1.53980687876735,1.52226121886171,1.57221860977448,2.19722457733622,1.68639895357023,2.36067597013875,2.21540839942166,1.52226121886171,3.31402068808977,NA,1.40260697477793,1.26907558215341,2.62087350752982,1.96222276271335,2.21540839942166,0.692509018380143,NA,1.26975539191143,1.21639532432449,1.36811053903445,1.57221860977448,2.62087350752982,3.29583686600433,1.21639532432449,2.58381952145296,1.92772632696988,1.242453324894,1.50407739677627,NA,NA,NA,1.01143559509572,2.62087350752982,2.60268968544438,1.52226121886171,1.04454506739783,1.36811053903445,1.79175946922805,NA,1.46559687620821,NA,2.36067597013875,0.674963358474508,0.889219312626197,1.36811053903445,1.34992671694902,3.21566554096674,1.34992671694902,1.89067234089301,3.27696670201291,2.63841916743546,0.65677953638907,NA,1.36811053903445,0.810930216216329,1.11679611075355,0.97438160901886,1.22204232763387,1.36811053903445,1.38565619894009,1.50407739677627,1.60927259585134,1.11679611075355,1.36811053903445,1.48520723278485,0.712017344551369,3.23694534817614,3.27696670201291,NA,0.954771252442219,1.34992671694902,NA,2.1783544133448,1.26975539191143,0.829114038301766,1.19752516033307,NA,1.02898125500136,NA,2.1783544133448,2.36067597013875,1.09861228866811,2.62087350752982,1.21639532432449,1.48520723278485
UT_Ca_JR_PJ1_6,0.879071429214535,2.21408389533587,4.00584336456392,2.00533356952611,0.992565431104297,1.04385872549185,2.1783544133448,0.673638854388719,1.22358316090258,1.01011109100993,0.914800911205607,0.897255251299972,1.13690053851663,1.11803037452521,1.90885616297845,2.19653823543023,1.36678603494866,1.15508436060207,1.23325464232414,1.79107312732207,0.75123805770465,0.897255251299972,0.730201166636806,1.13690053851663,1.24319351747922,1.60794809176555,NA,2.37885979222419,1.92640182288409,0.879071429214535,1.15508436060207,1.94403240847995,0.568916500910695,0.914800911205607,1.21570898241851,1.38373681078651,1.02567490340641,0.906721280858004,1.46633706879343,NA,2.02420373351754,0.906721280858004,2.02420373351754,0,NA,0.673638854388719,NA,1.79107312732207,1.04385872549185,1.50339105487029,NA,1.60794809176555,2.21408389533587,1.64865862558738,1.77288930523663,2.34180580614733,2.61954900344403,2.37885979222419,2.34180580614733,1.48520723278485,1.33105655295759,0.732367893713227,1.34924037504303,1.04385872549185,2.04238755560297,2.6020033435384,3.32964695984182,1.53788749061376,2.19653823543023,1.72020904740772,3.29515052409834,2.21408389533587,NA,1.11735383529548,NA,3.98829770465829,2.15948424935337,2.19653823543023,1.77288930523663,2.1783544133448,1.31218638896617,1.34924037504303,1.36668400454325,2.02420373351754,NA,NA,NA,1.09792594676212,NA,1.48520723278485,2.19653823543023,3.97011388257285,1.15508436060207,1.40516452511131,1.75401914124521,0.530435980342631,NA,1.46633706879343,0.943775266934865,1.01011109100993,1.15508436060207,1.02567490340641,0.455955353050115,1.19752516033307,1.24319351747922,0.583947888594953,0.827789534215978,1.33105655295759,NA,1.79107312732207,2.02420373351754,1.09792594676212,1.06087196068526,1.2721650351294,1.28024750355608,0.827789534215978,1.57221860977448,0.992565431104297,1.34924037504303,0.730201166636806,0.693147180559945,1.11803037452521,1.42631571495666,1.46633706879343,NA,0.887110924281364,1.33105655295759,NA,0.550046336919272,1.32499320007372,1.50339105487029,1.38629436111989,NA,1.36678603494866,NA,2.34180580614733,1.75401914124521,1.48520723278485,0.992565431104297,1.02567490340641,0.860201265223111
UT_Ca_JR_PJ1_7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UT_Ca_JR_PJ1_8,0.498353003939186,1.57553636075842,1.75785791755237,2.61954900344403,0.951854897282468,0.784800812619302,0.933671075197031,0.2537805207761,0.618937178000809,0.969400557188104,0.594707107746693,0.258707716722523,1.38565619894009,1.23325464232414,3.34975017008084,1.74031225764674,1.75785791755237,2.25113788141273,0.728238500371216,0.951854897282468,0.528205967088867,0.354017896526848,0.192749748930726,0.657417698568873,0.604645982901768,1.06471073699243,NA,2.65660298952089,1.17007125265025,1.13434177065918,0.641699968978629,1.11132885946154,1.38565619894009,1.06471073699243,0.516536826024623,1.08166151283027,0.846659698207401,0.747746826542441,1.70325827156988,NA,2.23295405932729,0.638547534577449,1.53980687876735,0.673638854388719,NA,0,NA,1.74031225764674,1.270308628401,1.96345580896095,NA,1.17007125265025,2.67414864942653,1.52093671477592,2.23295405932729,2.21408389533587,1.75785791755237,1.96345580896095,3.31269618400398,0.933671075197031,0.933671075197031,0.747746826542441,1.15252559274462,1.40384002102553,1.96345580896095,1.96345580896095,1.77480869339021,1.438336456769,1.96345580896095,1.08166151283027,1.96345580896095,1.75785791755237,NA,1.64195711052371,1.7221284355613,2.65660298952089,3.31269618400398,1.55799070085278,2.23295405932729,2.23295405932729,1.23325464232414,1.270308628401,1.90679146630745,1.38565619894009,NA,NA,NA,1.40384002102553,3.34975017008084,2.23295405932729,1.64500207784241,2.23295405932729,1.04716507708679,1.38565619894009,1.70325827156988,1.09586125009112,NA,1.52093671477592,0.516536826024623,1.57553636075842,0.459378412184674,0.846659698207401,0.361023265061647,0.692509018380143,0.673638854388719,0.422324426107813,0.534082485930258,0.766616990533865,NA,1.74031225764674,1.02898125500136,1.270308628401,1.52093671477592,0.633617500551951,0.459378412184674,0.728238500371216,0.692509018380143,1.15252559274462,0.864843520292839,0.864843520292839,1.01011109100993,1.70325827156988,3.27267483016721,1.92640182288409,NA,0.990500734433292,0.933671075197031,NA,0.540107461764197,0.612337693342553,0.784800812619302,0.827789534215978,NA,1.015920572823,NA,1.92640182288409,1.70325827156988,0.692509018380143,0.577161447841058,1.13434177065918,0.673638854388719
UT_Ca_JR_PJ1_9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
